fecha_actualizacion,precio,titulo,municipio,eur_m2,habitaciones,banios,m2,tipo_vivienda,id_inmueble,estado,fecha_venta,semana_venta
2025-11-25 00:00:00,895000.0,Piso en Escaldes,Escaldes-Engordany,8524.0,3.0,2.0,105,Piso,piso en escaldes_escaldes-engordany_105,Vendido,2026-01-30,9.0
2025-11-17 00:00:00,497880.0,"Piso en calle del Solà, S/N",Encamp,4979.0,3.0,2.0,100,Piso,"piso en calle del solà, s/n_encamp_100",Vendido,2026-01-30,11.0
2025-11-17 00:00:00,450000.0,"Piso en calle del Solà, S/N",Encamp,5696.0,2.0,2.0,79,Piso,"piso en calle del solà, s/n_encamp_79",Vendido,2026-01-30,11.0
2026-01-19 00:00:00,170000.0,Piso en calle de La Solana,Pas de La Casa (Encamp),3617.0,1.0,1.0,47,Piso,piso en calle de la solana_pas de la casa (encamp)_47,Vendido,2026-01-30,2.0
2026-01-25 00:00:00,433000.0,"Piso en calle Carrer Mirador D'encamp, nº 16",Encamp,5851.0,2.0,2.0,74,Piso,"piso en calle carrer mirador d'encamp, nº 16_encamp_74",Vendido,2026-01-30,1.0
2026-01-26 00:00:00,2100000.0,Piso en Andorra la Vella,Andorra la Vella,8824.0,3.0,3.0,238,Piso,piso en andorra la vella_andorra la vella_238,Vendido,2026-01-30,1.0
2026-01-26 00:00:00,1150000.0,Piso en Andorra la Vella,Andorra la Vella,9583.0,3.0,2.0,120,Piso,piso en andorra la vella_andorra la vella_120,Vendido,2026-01-30,1.0
2025-12-11 00:00:00,750000.0,Piso en calle Coll D´Ordino,Ordino,5556.0,3.0,3.0,135,Piso,piso en calle coll d´ordino_ordino_135,Vendido,2026-01-30,7.0
2025-12-29 00:00:00,186000.0,Piso en calle Carrer Major,Pas de La Casa (Encamp),1388.0,,,134,Piso,piso en calle carrer major_pas de la casa (encamp)_134,Vendido,2026-01-30,5.0
2026-01-26 00:00:00,381000.0,Piso en calle Ctra. General 2,Canillo,5080.0,3.0,1.0,75,Piso,piso en calle ctra. general 2_canillo_75,Vendido,2026-01-30,1.0
2026-01-21 00:00:00,1290000.0,Piso en Els Vilars D Engordany,Escaldes-Engordany,12170.0,3.0,2.0,106,Piso,piso en els vilars d engordany_escaldes-engordany_106,Vendido,2026-01-30,1.0
2026-01-26 00:00:00,872000.0,Piso en Aixirivall,Aixirivall (Sant Julià de Lòria),6459.0,3.0,2.0,135,Piso,piso en aixirivall_aixirivall (sant julià de lòria)_135,Vendido,2026-01-30,1.0
2026-01-19 00:00:00,2100000.0,Piso en Escaldes-Engordany,Escaldes-Engordany,7119.0,4.0,4.0,295,Piso,piso en escaldes-engordany_escaldes-engordany_295,Vendido,2026-01-30,2.0
2026-01-26 00:00:00,1100000.0,Chalet en Aixirivall,Aixirivall (Sant Julià de Lòria),3143.0,8.0,3.0,350,Chalet,chalet en aixirivall_aixirivall (sant julià de lòria)_350,Vendido,2026-01-30,1.0
2026-01-09 00:00:00,2100000.0,Ático en Clot D´Emprivat,Escaldes-Engordany,7778.0,4.0,3.0,270,Ático,ático en clot d´emprivat_escaldes-engordany_270,Vendido,2026-01-30,3.0
2026-01-11 00:00:00,895000.0,Apartamento en Clot D´Emprivat,Escaldes-Engordany,6630.0,3.0,2.0,135,Apartamento,apartamento en clot d´emprivat_escaldes-engordany_135,Vendido,2026-01-30,3.0
2026-01-23 00:00:00,375000.0,Piso en Arinsal,Arinsal (La Massana),5597.0,2.0,2.0,67,Piso,piso en arinsal_arinsal (la massana)_67,Vendido,2026-01-30,1.0
2026-01-25 00:00:00,386400.0,Piso en Canillo,Canillo,3680.0,2.0,2.0,105,Piso,piso en canillo_canillo_105,Vendido,2026-01-30,1.0
2026-01-01 00:00:00,340000.0,Apartamento en Encamp,Encamp,5152.0,2.0,1.0,66,Apartamento,apartamento en encamp_encamp_66,Vendido,2026-01-30,4.0
2025-10-22 00:00:00,381000.0,Piso en L'Aldosa de Canillo,L'Aldosa de Canillo (Canillo),5080.0,3.0,1.0,75,Piso,piso en l'aldosa de canillo_l'aldosa de canillo (canillo)_75,Vendido,2026-01-30,14.0
2026-01-20 00:00:00,990000.0,Casa en Engolasters,Escaldes-Engordany,3667.0,4.0,3.0,270,Casa,casa en engolasters_escaldes-engordany_270,Vendido,2026-01-30,1.0
2025-09-22 00:00:00,650000.0,Piso en Centre,Centre (Andorra la Vella),7222.0,3.0,2.0,90,Piso,piso en centre_centre (andorra la vella)_90,Vendido,2026-01-30,19.0
2025-12-29 00:00:00,,Chalet unifamiliar en Escaldes-Engordany,Escaldes-Engordany,,6.0,5.0,722,Chalet unifamiliar,chalet unifamiliar en escaldes-engordany_escaldes-engordany_722,Vendido,2026-01-30,5.0
2026-01-22 00:00:00,225000.0,Casa en Carrer d'Baix,Les Valls de Valira,941.0,4.0,3.0,239,Casa,casa en carrer d'baix_les valls de valira_239,Vendido,2026-01-30,1.0
2026-01-23 00:00:00,225000.0,Casa en Les Valls de Valira,Les Valls de Valira,941.0,4.0,3.0,239,Casa,casa en les valls de valira_les valls de valira_239,Vendido,2026-01-30,1.0
2026-01-30 00:00:00,421000.0,Piso en calle Sant Pere,El Tarter (Canillo),3568.0,2.0,2.0,118,Piso,piso en calle sant pere_el tarter (canillo)_118,Vendido,2026-02-06,1.0
2026-01-30 00:00:00,425000.0,Apartamento en Encamp,Encamp,6159.0,2.0,2.0,69,Apartamento,apartamento en encamp_encamp_69,Vendido,2026-02-06,1.0
2026-01-30 00:00:00,645000.0,Piso en calle .,Canillo,6862.0,3.0,2.0,94,Piso,piso en calle ._canillo_94,Vendido,2026-02-06,1.0
2026-01-30 00:00:00,750000.0,Piso en Carretera del Coll D'ordino,Ordino,5208.0,3.0,2.0,144,Piso,piso en carretera del coll d'ordino_ordino_144,Vendido,2026-02-06,1.0
2026-01-28 00:00:00,565000.0,Piso en calle Na Maria Pla,Centre (Andorra la Vella),5381.0,3.0,2.0,105,Piso,piso en calle na maria pla_centre (andorra la vella)_105,Vendido,2026-02-06,1.0
2025-12-19 00:00:00,821000.0,"Piso en calle Prat del Rull, S/N",Centre (Andorra la Vella),11403.0,2.0,2.0,72,Piso,"piso en calle prat del rull, s/n_centre (andorra la vella)_72",Vendido,2026-02-06,7.0
2025-04-11 00:00:00,360000.0,Ático en calle Pere D´Urg,Centre (Andorra la Vella),4932.0,2.0,2.0,73,Ático,ático en calle pere d´urg_centre (andorra la vella)_73,Vendido,2026-02-06,43.0
2025-12-30 00:00:00,310000.0,Piso en calle Mestre Xavier Plana,Centre (Andorra la Vella),7949.0,1.0,1.0,39,Piso,piso en calle mestre xavier plana_centre (andorra la vella)_39,Vendido,2026-02-06,5.0
2026-01-29 00:00:00,560000.0,Piso en calle Callaueta,Centre (Andorra la Vella),5657.0,2.0,2.0,99,Piso,piso en calle callaueta_centre (andorra la vella)_99,Vendido,2026-02-06,1.0
2026-01-18 00:00:00,450000.0,Piso en calle Sispony,Sispony (La Massana),5000.0,2.0,2.0,90,Piso,piso en calle sispony_sispony (la massana)_90,Vendido,2026-02-06,3.0
2026-03-01 00:00:00,1139000.0,Ático en calle Esteve Albert - Edifici Illa,Escaldes-Engordany,6026.0,4.0,2.0,189,Ático,ático en calle esteve albert - edifici illa_escaldes-engordany_189,Vendido,2026-02-06,0.0
2025-12-19 00:00:00,677811.0,Dúplex en calle Roureda de Sansa,Centre (Andorra la Vella),5466.0,3.0,3.0,124,Dúplex,dúplex en calle roureda de sansa_centre (andorra la vella)_124,Vendido,2026-02-06,7.0
2026-01-24 00:00:00,390000.0,Piso en calle Arinsal,La Massana,5200.0,1.0,1.0,75,Piso,piso en calle arinsal_la massana_75,Vendido,2026-02-06,2.0
2026-04-01 00:00:00,695000.0,Dúplex en Escaldes-Engordany,Escaldes-Engordany,6495.0,3.0,2.0,107,Dúplex,dúplex en escaldes-engordany_escaldes-engordany_107,Vendido,2026-02-06,0.0
2026-01-28 00:00:00,2400000.0,Casa en Encamp,Encamp,4800.0,6.0,3.0,500,Casa,casa en encamp_encamp_500,Vendido,2026-02-06,1.0
2025-12-23 00:00:00,895000.0,Piso en Ordino,Ordino,6215.0,3.0,2.0,144,Piso,piso en ordino_ordino_144,Vendido,2026-02-06,6.0
2026-01-28 00:00:00,475000.0,Apartamento en Encamp,Encamp,5337.0,2.0,2.0,89,Apartamento,apartamento en encamp_encamp_89,Vendido,2026-02-06,1.0
2025-11-25 00:00:00,168000.0,Piso en Pas de La Casa,Pas de La Casa (Encamp),3574.0,1.0,1.0,47,Piso,piso en pas de la casa_pas de la casa (encamp)_47,Vendido,2026-02-06,10.0
2025-11-18 00:00:00,875000.0,Ático en L'Aldosa,L'Aldosa (La Massana),6731.0,3.0,2.0,130,Ático,ático en l'aldosa_l'aldosa (la massana)_130,Vendido,2026-02-06,11.0
2025-11-28 00:00:00,695000.0,Piso en Escaldes,Escaldes-Engordany,6043.0,3.0,2.0,115,Piso,piso en escaldes_escaldes-engordany_115,Vendido,2026-02-06,10.0
2026-01-30 00:00:00,2525000.0,Casa en Encamp,Encamp,4856.0,6.0,3.0,520,Casa,casa en encamp_encamp_520,Vendido,2026-02-06,1.0
2026-01-30 00:00:00,398000.0,Piso en Sant Julià de Lòria,Sant Julià de Lòria,5528.0,2.0,1.0,72,Piso,piso en sant julià de lòria_sant julià de lòria_72,Vendido,2026-02-06,1.0
2025-11-28 00:00:00,1695000.0,Dúplex en La Massana,La Massana,5045.0,4.0,3.0,336,Dúplex,dúplex en la massana_la massana_336,Vendido,2026-02-06,10.0
2025-09-23 00:00:00,2525000.0,Chalet en Encamp,Encamp,4856.0,6.0,4.0,520,Chalet,chalet en encamp_encamp_520,Vendido,2026-02-06,19.0
2026-01-27 00:00:00,3000000.0,Chalet en Sant Julià de Lòria,Sant Julià de Lòria,6061.0,3.0,,495,Chalet,chalet en sant julià de lòria_sant julià de lòria_495,Vendido,2026-02-06,1.0
2026-01-30 00:00:00,450000.0,Piso en Sispony,Sispony (La Massana),4737.0,2.0,2.0,95,Piso,piso en sispony_sispony (la massana)_95,Vendido,2026-02-06,1.0
2025-10-22 00:00:00,450000.0,Piso en Sispony,Sispony (La Massana),5000.0,2.0,2.0,90,Piso,piso en sispony_sispony (la massana)_90,Vendido,2026-02-06,15.0
2025-04-07 00:00:00,1414500.0,Ático en Escaldes-Engordany,Escaldes-Engordany,9430.0,3.0,4.0,150,Ático,ático en escaldes-engordany_escaldes-engordany_150,Vendido,2026-02-06,44.0
2026-01-28 00:00:00,244000.0,Piso en Bordes D´Envalira,Canillo,4519.0,1.0,1.0,54,Piso,piso en bordes d´envalira_canillo_54,Vendido,2026-02-06,1.0
2025-10-22 00:00:00,1185000.0,Piso en Escaldes-Engordany,Escaldes-Engordany,7645.0,3.0,2.0,155,Piso,piso en escaldes-engordany_escaldes-engordany_155,Vendido,2026-02-06,15.0
2026-01-28 00:00:00,821000.0,Piso en Centre,Centre (Andorra la Vella),11403.0,2.0,2.0,72,Piso,piso en centre_centre (andorra la vella)_72,Vendido,2026-02-06,1.0
2026-01-22 00:00:00,1250000.0,Ático en calle Urbanitzaciò Bord Domingo,Erts (La Massana),6188.0,4.0,3.0,202,Ático,ático en calle urbanitzaciò bord domingo_erts (la massana)_202,Vendido,2026-02-13,3.0
2026-01-13 00:00:00,735500.0,Chalet adosado en calle Engolasters,Escaldes-Engordany,3678.0,3.0,3.0,200,Chalet adosado,chalet adosado en calle engolasters_escaldes-engordany_200,Vendido,2026-02-13,4.0
2025-04-12 00:00:00,758000.0,Piso en calle Turera,Ansalonga (Ordino),5228.0,4.0,2.0,145,Piso,piso en calle turera_ansalonga (ordino)_145,Vendido,2026-02-13,44.0
2025-12-10 00:00:00,1200000.0,Piso en calle Molí,Centre (Andorra la Vella),8759.0,3.0,3.0,137,Piso,piso en calle molí_centre (andorra la vella)_137,Vendido,2026-02-13,9.0
2026-06-02 00:00:00,1850000.0,Chalet en calle .,Incles (Canillo),6446.0,3.0,3.0,287,Chalet,chalet en calle ._incles (canillo)_287,Vendido,2026-02-13,0.0
2026-05-02 00:00:00,567000.0,"Piso en Carretera de La Comella I de La Plana, 2",Centre (Andorra la Vella),6300.0,2.0,2.0,90,Piso,"piso en carretera de la comella i de la plana, 2_centre (andorra la vella)_90",Vendido,2026-02-13,0.0
2026-05-02 00:00:00,1400000.0,Piso en calle Coll D´Ordino,Ordino,9722.0,3.0,2.0,144,Piso,piso en calle coll d´ordino_ordino_144,Vendido,2026-02-13,0.0
2026-05-02 00:00:00,871500.0,Piso en calle La Cortinada,La Cortinada (Ordino),5696.0,4.0,2.0,153,Piso,piso en calle la cortinada_la cortinada (ordino)_153,Vendido,2026-02-13,0.0
2026-06-02 00:00:00,499000.0,Piso en calle .,Arinsal (La Massana),5544.0,3.0,1.0,90,Piso,piso en calle ._arinsal (la massana)_90,Vendido,2026-02-13,0.0
2026-06-02 00:00:00,4500000.0,Chalet en calle .,La Massana,6955.0,4.0,5.0,647,Chalet,chalet en calle ._la massana_647,Vendido,2026-02-13,0.0
2026-05-02 00:00:00,3150000.0,Casa en Carretera Ordino,Ordino,7536.0,5.0,4.0,418,Casa,casa en carretera ordino_ordino_418,Vendido,2026-02-13,0.0
2026-06-02 00:00:00,340000.0,Apartamento en Anyós,Anyós (La Massana),4857.0,1.0,1.0,70,Apartamento,apartamento en anyós_anyós (la massana)_70,Vendido,2026-02-13,0.0
2026-06-02 00:00:00,6156465.0,Casa en Ordino,Ordino,7923.0,7.0,9.0,777,Casa,casa en ordino_ordino_777,Vendido,2026-02-13,0.0
2026-06-02 00:00:00,413000.0,Apartamento en Aixirivall,Aixirivall (Sant Julià de Lòria),4640.0,3.0,2.0,89,Apartamento,apartamento en aixirivall_aixirivall (sant julià de lòria)_89,Vendido,2026-02-13,0.0
2026-06-02 00:00:00,414000.0,Apartamento en Aixirivall,Aixirivall (Sant Julià de Lòria),4600.0,3.0,2.0,90,Apartamento,apartamento en aixirivall_aixirivall (sant julià de lòria)_90,Vendido,2026-02-13,0.0
2026-06-02 00:00:00,429000.0,Apartamento en Aixirivall,Aixirivall (Sant Julià de Lòria),4875.0,3.0,2.0,88,Apartamento,apartamento en aixirivall_aixirivall (sant julià de lòria)_88,Vendido,2026-02-13,0.0
2026-06-02 00:00:00,520000.0,Apartamento en La Comella,La Comella (Andorra la Vella),4727.0,3.0,2.0,110,Apartamento,apartamento en la comella_la comella (andorra la vella)_110,Vendido,2026-02-13,0.0
2026-06-02 00:00:00,390000.0,Apartamento en Aixirivall,Aixirivall (Sant Julià de Lòria),5493.0,2.0,1.0,71,Apartamento,apartamento en aixirivall_aixirivall (sant julià de lòria)_71,Vendido,2026-02-13,0.0
2026-06-02 00:00:00,1299000.0,Chalet en Anyós,Anyós (La Massana),5528.0,4.0,4.0,235,Chalet,chalet en anyós_anyós (la massana)_235,Vendido,2026-02-13,0.0
2026-06-02 00:00:00,286903.0,Piso en Santa Coloma,Santa Coloma (Andorra la Vella),4554.0,1.0,1.0,63,Piso,piso en santa coloma_santa coloma (andorra la vella)_63,Vendido,2026-02-13,0.0
2026-06-02 00:00:00,3150000.0,Casa en Ordino,Ordino,7554.0,4.0,,417,Casa,casa en ordino_ordino_417,Vendido,2026-02-13,0.0
2026-05-02 00:00:00,395000.0,"Piso en Carretera de La Comella I de La Plana, 2",Centre (Andorra la Vella),7182.0,1.0,1.0,55,Piso,"piso en carretera de la comella i de la plana, 2_centre (andorra la vella)_55",Vendido,2026-02-13,0.0
2026-02-01 00:00:00,518000.0,"Piso en Carretera D´Engolasters - Edifici San Felix, nº Sn",Escaldes-Engordany,6641.0,2.0,2.0,78,Piso,"piso en carretera d´engolasters - edifici san felix, nº sn_escaldes-engordany_78",Vendido,2026-02-13,2.0
2026-05-02 00:00:00,1080000.0,Piso en Avenida Av. Meritxell,Centre (Andorra la Vella),10000.0,3.0,2.0,108,Piso,piso en avenida av. meritxell_centre (andorra la vella)_108,Vendido,2026-02-13,0.0
2026-05-02 00:00:00,886595.0,Piso en Avenida Av. Meritxell,Centre (Andorra la Vella),8778.0,2.0,2.0,101,Piso,piso en avenida av. meritxell_centre (andorra la vella)_101,Vendido,2026-02-13,0.0
2025-06-12 00:00:00,748000.0,"Piso en calle Avinguda de Tarragona, nº 113",Centre (Andorra la Vella),6393.0,3.0,2.0,117,Piso,"piso en calle avinguda de tarragona, nº 113_centre (andorra la vella)_117",Vendido,2026-02-13,35.0
2025-06-12 00:00:00,545000.0,"Piso en calle Avinguda de Tarragona, nº 113",Centre (Andorra la Vella),7569.0,2.0,2.0,72,Piso,"piso en calle avinguda de tarragona, nº 113_centre (andorra la vella)_72",Vendido,2026-02-13,35.0
2025-05-12 00:00:00,625000.0,"Piso en calle Sant Miquel, S/N",Encamp,6250.0,3.0,2.0,100,Piso,"piso en calle sant miquel, s/n_encamp_100",Vendido,2026-02-13,40.0
2026-05-02 00:00:00,499000.0,Piso en calle Ctra. D´Erts,Arinsal (La Massana),5253.0,3.0,1.0,95,Piso,piso en calle ctra. d´erts_arinsal (la massana)_95,Vendido,2026-02-13,0.0
2026-05-02 00:00:00,360000.0,Piso en calle Les Bons,Les Bons (Encamp),5143.0,2.0,2.0,70,Piso,piso en calle les bons_les bons (encamp)_70,Vendido,2026-02-13,0.0
2026-06-02 00:00:00,500000.0,Piso en calle de La Costa Urbanitzacio Gran Sol,El Tarter (Canillo),5682.0,2.0,2.0,88,Piso,piso en calle de la costa urbanitzacio gran sol_el tarter (canillo)_88,Vendido,2026-02-13,0.0
2026-05-02 00:00:00,362000.0,Piso en calle Cortals D´Encamp,Els Cortals (Encamp),8044.0,2.0,1.0,45,Piso,piso en calle cortals d´encamp_els cortals (encamp)_45,Vendido,2026-02-13,0.0
2026-05-02 00:00:00,310000.0,Piso en calle Arinsal,Arinsal (La Massana),5167.0,1.0,1.0,60,Piso,piso en calle arinsal_arinsal (la massana)_60,Vendido,2026-02-13,0.0
2026-05-02 00:00:00,735000.0,Casa en calle La Plana,Escaldes-Engordany,3639.0,3.0,3.0,202,Casa,casa en calle la plana_escaldes-engordany_202,Vendido,2026-02-13,0.0
2026-05-02 00:00:00,1650000.0,Dúplex en calle Escàs,Escàs (La Massana),9706.0,4.0,4.0,170,Dúplex,dúplex en calle escàs_escàs (la massana)_170,Vendido,2026-02-13,0.0
2026-03-02 00:00:00,645000.0,Piso en calle Aigüeta,Centre (Andorra la Vella),4607.0,4.0,2.0,140,Piso,piso en calle aigüeta_centre (andorra la vella)_140,Vendido,2026-02-13,0.0
2026-05-02 00:00:00,305000.0,Apartamento en Avenida Passatge de L´Asó,Soldeu (Canillo),4766.0,1.0,1.0,64,Apartamento,apartamento en avenida passatge de l´asó_soldeu (canillo)_64,Vendido,2026-02-13,0.0
2026-05-02 00:00:00,267000.0,Estudio en Paseo Passatge de L´Asó,Soldeu (Canillo),4684.0,,1.0,57,Estudio,estudio en paseo passatge de l´asó_soldeu (canillo)_57,Vendido,2026-02-13,0.0
2026-01-21 00:00:00,430000.0,Apartamento en La Comella,La Comella (Andorra la Vella),7818.0,1.0,1.0,55,Apartamento,apartamento en la comella_la comella (andorra la vella)_55,Vendido,2026-02-13,3.0
2026-01-21 00:00:00,840000.0,Apartamento en La Comella,La Comella (Andorra la Vella),6462.0,4.0,2.0,130,Apartamento,apartamento en la comella_la comella (andorra la vella)_130,Vendido,2026-02-13,3.0
2026-01-21 00:00:00,744000.0,Apartamento en La Comella,La Comella (Andorra la Vella),8267.0,2.0,2.0,90,Apartamento,apartamento en la comella_la comella (andorra la vella)_90,Vendido,2026-02-13,3.0
2026-05-02 00:00:00,331000.0,Apartamento en Paseo Passatge de L´Asó,Soldeu (Canillo),4355.0,2.0,1.0,76,Apartamento,apartamento en paseo passatge de l´asó_soldeu (canillo)_76,Vendido,2026-02-13,0.0
2026-05-02 00:00:00,338000.0,Apartamento en calle Passatge de L´Asó,Soldeu (Canillo),3159.0,1.0,1.0,107,Apartamento,apartamento en calle passatge de l´asó_soldeu (canillo)_107,Vendido,2026-02-13,0.0
2026-05-02 00:00:00,252000.0,Piso en calle Passatge de L´Asó,Soldeu (Canillo),4755.0,1.0,1.0,53,Piso,piso en calle passatge de l´asó_soldeu (canillo)_53,Vendido,2026-02-13,0.0
2026-01-20 00:00:00,1750000.0,Casa adosada en Pal,La Massana,3646.0,4.0,5.0,480,Casa adosada,casa adosada en pal_la massana_480,Vendido,2026-02-13,3.0
2026-01-26 00:00:00,699000.0,Ático en Santa Coloma,Santa Coloma (Andorra la Vella),4821.0,3.0,2.0,145,Ático,ático en santa coloma_santa coloma (andorra la vella)_145,Vendido,2026-02-13,3.0
2026-01-24 00:00:00,367000.0,Piso en Aixirivall,Aixirivall (Sant Julià de Lòria),4170.0,3.0,2.0,88,Piso,piso en aixirivall_aixirivall (sant julià de lòria)_88,Vendido,2026-02-13,3.0
2025-12-18 00:00:00,375000.0,Ático en Arinsal,La Massana,4934.0,2.0,1.0,76,Ático,ático en arinsal_la massana_76,Vendido,2026-02-13,8.0
2026-03-02 00:00:00,1900000.0,Chalet en Prats,Prats (Canillo),5793.0,5.0,4.0,328,Chalet,chalet en prats_prats (canillo)_328,Vendido,2026-02-13,0.0
2025-11-12 00:00:00,339000.0,Apartamento en La Vila,La Vila (Encamp),5215.0,1.0,2.0,65,Apartamento,apartamento en la vila_la vila (encamp)_65,Vendido,2026-02-13,13.0
2025-11-25 00:00:00,1470000.0,Casa adosada en L'Aldosa de Canillo,L'Aldosa de Canillo (Canillo),4900.0,3.0,4.0,300,Casa adosada,casa adosada en l'aldosa de canillo_l'aldosa de canillo (canillo)_300,Vendido,2026-02-13,11.0
2025-12-17 00:00:00,995000.0,Ático en La Comella,La Comella (Andorra la Vella),8652.0,4.0,4.0,115,Ático,ático en la comella_la comella (andorra la vella)_115,Vendido,2026-02-13,8.0
2025-11-22 00:00:00,680000.0,Apartamento en Anyós,Anyós (La Massana),5667.0,3.0,1.0,120,Apartamento,apartamento en anyós_anyós (la massana)_120,Vendido,2026-02-13,12.0
2025-11-15 00:00:00,378810.0,Piso en Soldeu,Canillo,5828.0,2.0,1.0,65,Piso,piso en soldeu_canillo_65,Vendido,2026-02-13,13.0
2026-05-02 00:00:00,1900000.0,Casa en L'Aldosa de Canillo,L'Aldosa de Canillo (Canillo),5810.0,5.0,5.0,327,Casa,casa en l'aldosa de canillo_l'aldosa de canillo (canillo)_327,Vendido,2026-02-13,0.0
2025-11-28 00:00:00,960000.0,Casa en Engolasters,Escaldes-Engordany,4384.0,3.0,3.0,219,Casa,casa en engolasters_escaldes-engordany_219,Vendido,2026-02-13,11.0
2025-06-25 00:00:00,580000.0,Ático en Anyós,Anyós (La Massana),4462.0,3.0,4.0,130,Ático,ático en anyós_anyós (la massana)_130,Vendido,2026-02-13,33.0
2026-05-02 00:00:00,892000.0,Ático en Centre,Centre (Andorra la Vella),5156.0,3.0,2.0,173,Ático,ático en centre_centre (andorra la vella)_173,Vendido,2026-02-13,0.0
2025-11-18 00:00:00,341000.0,Piso en El Tremat,El Tremat (Encamp),4012.0,2.0,1.0,85,Piso,piso en el tremat_el tremat (encamp)_85,Vendido,2026-02-13,12.0
2026-01-01 00:00:00,886000.0,Apartamento en La Comella,La Comella (Andorra la Vella),8204.0,2.0,2.0,108,Apartamento,apartamento en la comella_la comella (andorra la vella)_108,Vendido,2026-02-13,6.0
